ID	Gene names	Peptides	Exp_EB_rep1	Exp_EB_rep2	Exp_EB_rep3	Exp_ESC_rep1	Exp_ESC_rep2	Exp_ESC_rep3	Exp_hFF_rep1	Exp_hFF_rep2	Exp_hFF_rep3	Exp_iPSC_rep1	Exp_iPSC_rep2	Exp_iPSC_rep3	Exp_RKO_rep1	Exp_RKO_rep2	Exp_RKO_rep3	Sm_EB_rep1	Sm_EB_rep2	Sm_EB_rep3	Sm_ESC_rep1	Sm_ESC_rep2	Sm_ESC_rep3	Sm_hFF_rep1	Sm_hFF_rep2	Sm_hFF_rep3	Sm_iPSC_rep1	Sm_iPSC_rep2	Sm_iPSC_rep3	Sm_RKO_rep1	Sm_RKO_rep2	Sm_RKO_rep3
P42566	EPS15	38	0.589148254	0.577620214	0.482023052	-0.040106754	0.09541614	-0.117902691	0.078402538	0.004492115	-0.130837029	0.034501724	-0.121244104	-0.208336562	0.005099695	-0.521697739	-0.227644231	0.079347495	-0.490629984	-0.208931111	0.082662571	0.043876169	0.030124878	-0.445571114	-0.553352548	-0.431461335	-0.127510485	-0.061323078	-0.220909398	-0.111727825	-0.352420766	-0.159429085
P42574	CASP3	19	-0.348102336	-0.464937562	-0.478048539	-0.14550873	-0.413858553	-0.280888364	-0.826358434	-0.543143884	-0.291865728	0.142546061	0.220523286	0.02424636	-0.84172435	-1.098460247	-0.896399889	0.54089259	0.69305543	0.693573002	0.958141659	1.034748727	0.828290505	0.217777937	0.779593798	0.689928804	0.945294941	0.92260216	0.619768196	0.682010762	0.62990761	0.610017784
P42575	CASP2	10	0.175855193	-0.026902054	0.132089201	-0.03144238	-0.254921381	-0.200828259	-0.353456358	-0.401880406	-0.609267387	-0.053255741	-0.141774095	-0.138571334	1.288116053	1.042051816	1.324250669	-0.649718472	-0.607361032	-0.837018399	-0.346987745	-0.21925594	-0.361617003	-0.416309241	-0.340369222	-0.531769661	-0.576806731	-0.38781123	-0.437494847	-1.104318904	-1.085375417	-1.030016495
P42677	RPS27	5	-0.199686586	-0.436526172	-0.049495981	0.087648903	0.137498016	0.108743012	-0.461835987	-0.738675826	-0.003273538	0.15710598	0.573858791	0.232334415	0.202475774	0.926936037	0.398625265	-0.527475713	-0.54561011	0.118481799	-0.181450121	-0.056705533	-0.201213976	-0.026888616	0.033748057	0.210840738	-0.337154764	-0.503717317	-0.508299944	0.233019879	0.357321899	-0.08495838
P42684	ABL2	6	0.183870072	0.323076206	0.501310468	-0.050870366	0.331745084	0.083918779	0.273201635	0.497585368	0.542501682	0.100916072	0.381828148	0.111316815	0.528047506	0.926672038	0.850268469	-0.689151335	-0.859825804	-0.523047456	-0.438715382	-0.524860347	-0.470764622	-1.112105833	-0.574260903	-1.65458921	-0.826000549	-1.191252483	-1.098465753	-1.372005783	-1.551329836	-1.77076154
P42694	HELZ	24	0.04836813	0.204855826	0.162781141	0.318248504	0.490748833	0.347225346	-0.217869237	-0.060541102	-0.174363938	0.310099496	0.436602194	0.402780993	0.451657988	0.371745276	0.526894088	-0.493163733	-0.807125456	-0.828745618	-0.638453216	-0.696554421	-0.830964025	-0.785119715	-0.784062277	-0.764160067	-0.890459344	-0.937194344	-0.946029699	-0.904914391	-1.137249657	-0.992310346
P42695	NCAPD3	4	0.068230511	0.210508126	-0.289540913	0.755122332	0.864566939	0.580669869	-0.861123618	-0.660004826	-0.748751452	0.536939732	0.849996802	0.584787932	0.120014113	0.31541858	0.155816604	-0.26180669	-1.987498645	-0.003430082	-0.847325561	-0.593899497	-1.201794525	-0.305678364	0.070628158	-0.375644032	-0.892537119	-1.410362633	-1.440506193	-0.69192452	-0.207024886	-1.202110373
P42696	RBM34	8	-0.719030421	-0.732433142	-0.679653779	0.709247585	0.807943976	0.695675019	0.223363884	-0.562085432	0.718282117	0.848275863	0.912561036	0.649437363	-0.753519637	-0.063651736	-0.351065762	0.180107364	-1.011023141	0.004750512	-0.608622565	-0.257778695	-1.199029956	-0.727506194	-1.219162347	-0.677972214	-0.883171054	-0.25351495	-1.380980837	-0.21513016	-0.291998911	-0.711301724
P42704	LRPPRC	84	-0.114071523	-0.017792075	-0.019616399	1.181166234	1.210623325	1.054612729	-0.235436993	-0.259055479	-0.287020592	0.664460692	0.562023994	0.507814858	0.845944596	0.462128653	0.835468041	-1.41333316	-1.876014955	-1.698303706	-1.774849799	-2.033479429	-1.960819247	-1.388644983	-1.64099585	-1.634981738	-1.60852105	-1.743528975	-1.864616599	-2.208618912	-2.346187369	-2.29931481
P42765	ACAA2	26	-0.241323324	-0.247865982	-0.299158189	-0.089538871	-0.099774446	-0.116491989	-0.849702456	-0.87812523	-1.030236774	0.200670223	0.157450186	0.078377249	-0.390021839	-0.374009304	-0.457029808	0.686937233	0.548843328	0.651398069	0.727416665	0.674263493	0.762060574	0.217886256	0.271754283	0.227702449	0.684581715	0.624262182	0.709443099	0.471214105	0.43682096	0.498717797
P42766	RPL35	4	-1.290915378	-1.380795613	-1.258692411	-0.157769023	-0.526703949	0.453739497	0.039200802	-0.370886861	1.016679814	0.046409341	0.629115073	0.740594862	-0.432327265	1.061164843	0.553849148	-0.591304264	-0.644348193	-0.609054814	-0.924424479	-0.809859377	-0.873663803	0.828660979	0.845719951	0.941155583	-1.347421348	-1.52797496	-1.103844699	0.021326956	0.719523142	0.542498057
P42771	CDKN2A	7	-0.059487654	0.021523053	0.070385488	-0.260283482	-0.004078668	-0.332553343	0.218489626	0.664283448	0.455605124	-0.249405971	-0.16746932	-0.196525495	-0.272975499	-0.21896053	-0.512569536	0.229169607	0.324260777	-0.002353058	0.112788028	0.22865144	0.028482935	-0.29032245	-0.022452687	-0.071345347	-0.180618981	0.011478739	0.045610399	0.119947031	-0.31603453	-0.201983394
P42785	PRCP	11	-0.357324004	-0.163530585	-0.213122432	-0.073665004	-0.058131183	-0.004202919	-0.175147953	-0.224329326	-0.302117285	-0.103706783	-0.145049285	-0.181499267	-0.393724076	-0.832745547	-1.127671052	0.807659759	0.445768543	0.65869999	0.687663688	0.704566889	0.911229483	0.604490721	0.681351786	0.650060249	0.6350139	0.535941949	0.58877323	1.125480023	0.680875257	-0.014974283
P42830	CXCL5	2	-1.930567473	-1.786457275	-1.033335442	0.853911281	-0.062723849	0.581089233	-1.588598173	-2.09466613	0.02509152	0.438435003	0.456311648	0.260951509	-1.991341969	-2.259089842	-1.851191429	0.435385758	-0.217794292	0.614747219	1.045684071	1.470764172	0.881377419	0.286692592	-0.99914211	1.163667753	0.39843709	0.643492403	0.355085951	0.555441163	-0.662194429	-0.23078203
P42858	HTT	39	0.208430639	0.290285661	0.23852658	0.494349304	0.473335891	0.32755947	-0.025208404	0.011701558	-0.167923157	0.479663047	0.274809836	0.264338665	0.160795322	-0.216680826	-0.037458808	-0.600454563	-0.648382515	-0.645056131	-0.694532403	-0.790788068	-0.814440683	-0.752006944	-0.374812497	-0.572319662	-0.700698986	-0.764707417	-0.799455705	-0.541431394	-0.711300952	-0.726227882
P42892	ECE1	27	0.33876573	0.426997354	0.441077949	-0.531819883	-0.136922621	-0.549657145	0.11066356	0.077989092	-0.073367341	-0.605902345	-0.5551854	-0.703893649	-0.835651402	-1.030066276	-0.958878866	0.59143592	0.325198871	0.611197292	0.433801165	0.301324862	0.410245468	0.195224484	0.151589666	0.191303256	0.32991888	0.488213131	0.499275189	0.306485854	0.302067612	0.184462974
P42898	MTHFR	10	0.331755364	0.688904823	0.440120883	0.24335739	0.109053568	0.161026813	-0.023879591	0.02110289	-0.288822694	0.343171615	0.470064097	0.236529873	-0.569984058	-0.916247598	-0.757712496	-0.20175541	-0.550260874	-0.264466809	-0.197326291	-0.155325585	-0.283302128	-0.012165628	0.010585896	-0.164351017	-0.224875678	-0.424017756	-0.288333895	0.09536419	0.069361186	-0.094038324
P43003	SLC1A3	4	0.378679003	0.163749698	0.342971402	-0.432520408	-0.579000682	-0.495238814	-0.16695403	-0.342314776	0.270968333	-0.825375638	-0.495330445	-0.59583232	-0.674695664	-0.857650047	-0.775484293	0.206356481	0.862538117	0.363714328	0.753539076	0.879510655	0.48334729	0.377706161	0.135004775	0.434502193	0.674437468	0.653481837	0.552866113	0.522117511	0.477853352	0.40462944
P43005	SLC1A1	6	-0.040989077	0.048050828	-0.261779043	-0.401336007	-0.235911826	-0.601893812	-0.743283009	-0.691386901	-0.803496111	0.541970029	0.610902498	0.612958373	-0.755850113	-0.714741947	-1.280097203	0.591318476	0.817440822	0.228756203	0.444103764	0.406834722	0.24227673	0.053796952	-0.010891946	0.114817876	0.559709532	0.779549691	0.867101909	0.242431524	-0.035702121	-0.162198974
P43007	SLC1A4	4	-1.383139264	-1.13586663	-0.769926909	-1.476959423	-1.751547959	-1.295855329	1.480558581	1.328579449	0.731935514	-0.984030412	-1.474105108	-1.208133905	0.041615475	-0.987311351	-0.105369817	1.076275173	-0.315165703	0.641626987	0.643002567	-0.046711578	0.695557706	0.365680804	0.276248765	0.046138721	0.699751864	-0.087236168	0.165094407	1.204458283	0.43583948	0.647600427
P43034	PAFAH1B1	25	-0.357068351	-0.141965091	-0.189034432	-0.333814376	-0.425155064	-0.485867842	-0.262640395	-0.207879924	-0.103915493	-0.248131931	-0.03743739	-0.244058304	-0.109696095	-0.432705963	-0.200409021	0.42633286	0.307684548	0.4576048	0.51246519	0.585937072	0.510581725	0.411013863	0.542767817	0.530281599	0.472438476	0.572080716	0.473701551	0.616295845	0.701284593	0.518308644
P43121	MCAM	16	-0.197578543	-0.044247776	0.025631899	0.011301865	0.135493096	0.21856839	0.044641832	-0.142187947	-0.088658915	-0.299305167	-0.282350419	-0.27023885	-0.697797315	-1.295388327	-1.423399639	0.578858924	0.499548719	0.364583426	0.581724826	0.528862231	0.724144152	0.305023766	0.225139481	0.399112982	0.468249199	0.456220029	0.643022864	0.686743737	0.070902845	0.026812642
P43155	CRAT	9	0.129730145	0.294378407	-0.066868411	-0.411048625	-0.385671212	-0.888977889	0.787033035	0.763407147	0.262007479	-0.082930851	-0.303123285	-0.526494505	1.330545411	0.910340157	0.884962535	-0.656461892	-0.655792932	-1.596759662	-0.132765713	-0.562933545	-0.477131161	-0.918800506	-0.968661735	-1.812294456	-0.380082454	-0.616158735	-1.350200747	-1.358408347	-1.485535024	-2.099059539
P43235	CTSK	10	-1.287298138	-0.90307556	-1.134116574	-1.608361396	-1.246184516	-0.992678838	1.339780539	1.170109328	1.491376242	-1.797555129	-1.005839967	-0.983561	-1.657284111	-0.418279032	-1.105382117	-0.730234203	0.665537103	0.206532637	-0.121816462	0.8195989	0.629216451	0.811307254	0.413966379	0.61698704	-0.436146239	0.044175848	0.224540996	-0.80600266	0.049175651	-0.031847159
P43243	MATR3	41	0.231239396	0.261071027	0.254741505	0.722058628	0.746382904	0.764275658	-0.442332194	-0.485696197	-0.321370175	0.658973604	0.694928449	0.703469339	-0.451763789	-0.025503543	-0.051496338	-1.212776577	-1.078692407	-1.079011504	-0.823333362	-0.947196885	-0.961421393	-0.768287216	-0.664822927	-0.806143417	-0.633386655	-0.800639735	-0.824183731	-0.946588302	-0.936326918	-1.117417158
P43246	MSH2	46	-0.034481268	0.093162128	0.190686649	1.065207462	1.199728507	1.269343787	-0.898226941	-1.015566393	-1.057295547	0.966141339	1.087691242	1.140680866	-0.251373994	-0.343259515	-0.090940182	-1.256663364	-1.498531819	-1.490520981	-1.721824373	-1.745162783	-1.692284025	-0.642950258	-0.603525059	-1.002167262	-1.508826991	-1.480656268	-1.475581416	-0.74701774	-1.036107997	-1.167753697
P43250	GRK6	6	0.385292965	0.218741905	0.046110605	0.605455587	0.34362461	0.375189614	-0.167888948	-0.325541164	-0.367610329	0.546228949	0.437033715	0.496901593	0.376757106	0.378724355	0.210371595	-1.006064997	-0.702168827	-1.497198004	-0.818031367	-0.225168631	-1.000205153	-0.661163144	-0.189331625	-0.028769363	-0.97695751	-0.703663895	-1.204808796	-1.421088462	-0.904030691	-1.560365277
P43251	BTD	5	0.058854764	0.049751905	-0.066726482	-0.21800861	-0.234780688	-0.519241706	-0.235014787	-0.444224067	-0.452928644	0.342669816	0.324034412	0.006205854	-1.01120939	-1.526088687	-1.495764065	0.794919413	0.225090003	0.711306916	0.626274084	0.705861758	0.53125851	0.34597871	0.383261121	0.451563831	0.691391291	0.896532639	0.565795109	0.265204663	0.160679037	0.005689931
P43304	GPD2	43	-0.463022134	-0.397081957	-0.342052045	0.001876707	0.024125141	-0.059201321	-0.877796998	-0.919585879	-0.918536902	-0.121098702	-0.220134675	-0.257863138	0.148372265	-0.080133673	0.092336087	0.453668566	0.395934572	0.490651461	0.546442852	0.517565962	0.618549355	0.240804621	0.315546329	0.344042547	0.494295519	0.516430076	0.427811638	0.715511348	0.765352811	0.780120961
P43307	SSR1	7	-0.119690207	-0.183304134	-0.217138456	-0.289099919	-0.342941178	-0.62623715	0.19263153	-0.050509584	0.201866957	-0.157757844	-0.434880553	-0.526133816	-0.12441286	-0.194110837	-0.452254815	0.813906333	0.523011509	0.402235821	0.674747143	0.441940243	0.428066103	0.29961756	0.258841272	0.465093199	0.625999595	0.581891315	0.537367345	0.696234291	0.467479704	0.336313539
P43320	CRYBB2	12	1.760705368	0.557543947	0.702261184	-0.828644921	-1.268416383	-1.220629456	-0.261970166	-0.541477205	-0.404400369	-0.799607357	-1.446407841	-1.136568877	-1.123940958	-1.632541742	-1.360506526	0.12816596	0.59267738	1.566372806	0.328202378	-0.434819148	-0.183982986	-0.197791232	-0.5345567	-0.28988784	-0.022233734	-0.016366308	0.053871722	0.014118491	-0.036598628	-0.04329043
P43378	PTPN9	10	0.131668575	0.507090848	0.492741741	0.301628261	0.51098036	0.410011796	0.600033537	0.677509691	0.523972565	0.316318058	0.455953989	0.354473429	0.341994907	0.049587529	0.249843035	-0.948396201	-1.166974719	-1.472825387	-1.220197053	-0.97364777	-1.272750178	-1.301103769	-1.244074203	-1.446723239	-1.335566597	-0.978035297	-1.257240684	-1.059298794	-1.147821135	-1.192869375
P43405	SYK	9	-0.084602818	0.143883832	0.356062665	-0.767187186	-0.798133968	-0.603617684	-1.250100478	-1.048522924	-1.023793172	-0.314892906	-0.543926007	-0.379924941	1.996638132	1.866529294	1.737546785	-0.922949555	-0.81089843	-0.64980512	0.134078162	0.250747478	0.368533203	0.243214858	0.424398235	0.15570306	-0.422224043	-0.224438586	-0.206064071	-2.271907554	-2.025462673	-1.94214323
P43487	RANBP1	17	-0.199750074	-0.239554173	-0.19073613	-0.028498002	-0.061762411	-0.185091861	-0.671658943	-0.621849798	-0.913174435	0.06582124	0.065499089	-0.128286281	0.475594879	0.590731081	0.329457513	0.124016418	0.332576976	0.024215226	0.066378178	0.119775954	0.295771799	0.040318844	0.08661949	0.074138213	0.126973958	0.105895781	0.121388207	-0.0945738	0.001579138	-0.115754522
P43490	NAMPT	29	-0.333396766	-0.419753876	-0.490329877	-0.605141282	-0.483339382	-0.441684127	-0.420473207	-0.410471596	-0.466465472	-0.512762999	-0.372599699	-0.383760152	0.355280261	0.291843081	0.395792051	0.427474492	0.477188231	0.500256119	0.479269601	0.733131115	0.672848201	0.588090382	0.544631396	0.552371305	0.54907209	0.657471908	0.688595548	0.664412541	0.669883069	0.675452764
P43652	AFM	8	-0.238646506	-0.031320377	-0.231754656	0.276506658	0.380749613	-0.095534615	-0.065800273	-0.08447536	-0.631630494	0.564846887	0.715319854	0.312388193	0.004097197	-1.178488267	-0.460818599	-0.370108466	-1.053133798	0.081457901	-0.111825454	-0.127757287	-0.057621009	-0.767600121	-0.650096433	-0.600951507	-0.019057101	0.100227602	-0.025140214	-0.556688861	-0.449608096	-0.011001986
P43686	PSMC4	33	-0.008699796	-0.068870252	-0.062520484	0.164850838	0.219721294	0.080077597	-0.408791727	-0.154660425	-0.214809421	0.231112969	0.168619629	0.158110973	0.304713276	0.193592733	0.262384665	-0.274547308	-0.478341714	-0.297799117	-0.196762232	-0.351520273	-0.311853628	0.070860995	0.078547839	0.1046644	0.03037231	0.047660187	-0.009554038	0.041861928	-0.044814926	-0.02242832
P43897	TSFM	16	-0.019806273	-0.031010473	-0.101217428	0.513059201	0.359101901	0.36314161	-0.210139548	-0.279352467	-0.533738373	0.703047938	0.637085513	0.648805539	1.559794014	1.312690891	1.436518861	-1.899285318	-2.115167589	-1.85056946	-1.984819512	-1.795096588	-1.808956574	-1.929873244	-1.813417718	-1.728162372	-2.328654222	-2.153016287	-2.211293481	-2.632251426	-2.615924532	-2.380515656
P45877	PPIC	5	0.409536699	0.367376326	0.260280655	-0.505108065	-1.061320015	-0.850564019	0.864991497	0.68401595	1.08477752	-0.358194504	-0.990630124	-0.75178764	-0.458924856	-0.594142849	-1.171585213	-0.120486302	0.936896378	-0.398583515	0.219799027	-0.040313811	0.159824996	-0.004367037	0.211274383	0.353202697	-0.029152253	-0.238275567	0.307964088	-0.450396367	-0.322649532	-0.403122817
P45880	VDAC2	22	-0.500155992	-0.461895027	-0.28142679	-0.040265801	-0.014974795	0.089827275	-0.635442077	-0.450884213	-0.482975234	-0.065294838	-0.182170046	0.053406077	-0.547834367	-0.611948464	-0.39118659	0.663369798	0.433760201	0.670496646	0.603054578	0.479666641	0.682840944	0.466367045	0.540834354	0.421171625	0.676998811	0.599756821	0.740718523	0.626922131	0.622888378	0.685616302
P45954	ACADSB	15	-0.257971631	0.125478258	-0.115155386	-0.236836992	0.029018532	-0.250924662	-0.294137034	-0.182509962	0.136832186	-0.358033745	-0.195074387	-0.33621571	0.407753433	0.370552592	0.371433409	-0.309164607	-0.211308492	-0.297648986	-0.081146971	-0.12361771	-0.123374584	0.184766297	-0.273682011	0.337668654	-0.007876058	-0.062097184	0.089109841	0.093725265	0.147088041	0.042822601
P45973	CBX5	19	0.719786532	0.633794827	0.600046352	0.170155667	0.094748305	0.282822877	-1.107201665	-0.923003207	-0.881907882	0.605622412	0.379646554	0.684896847	-0.812801699	-0.521079003	-0.67623113	-0.781540879	-0.235525558	-0.425422882	-0.289046469	-0.206336077	-0.210306369	-0.720738814	-0.685652756	-0.494388516	-0.027731314	-0.129406674	-0.042882513	-0.891990535	-0.63552754	-0.537767295
P45974	USP5	45	0.173049135	0.202227135	0.141408451	-0.140604662	-0.151244329	-0.223082797	0.148646182	0.15319464	0.046488352	0.024244878	0.018213067	-0.016792067	0.42613219	0.287942781	0.339794103	-0.095435668	-0.197368424	-0.199274857	-0.190257609	-0.230332232	-0.230488361	-0.372289534	-0.298242907	-0.265173673	-0.274830712	-0.281190569	-0.257353286	-0.235573269	-0.233643161	-0.250039221
P45983	MAPK8	11	0.075446241	0.13442211	0.083353307	0.225590961	0.478503225	0.262750841	-0.086935911	-0.019483151	-0.123132067	0.346763511	0.487080727	0.382710577	1.104490537	0.941219931	0.863683361	-0.873063393	-1.692721205	-0.946166894	-1.106754858	-1.107524922	-1.04104356	-0.956766536	-1.54152952	-0.84512838	-1.224879568	-1.389953749	-1.271230001	-1.654903466	-1.863944487	-1.958900882
P45984	MAPK9	11	0.015009698	0.106033528	0.227491007	-0.237163509	-0.418479819	-0.010848746	-0.242432642	-0.287022791	-0.15753105	-0.165597404	-0.122451018	-0.065357634	0.175601393	0.437011468	0.273739655	-0.06123303	0.202273771	-0.066453369	0.029242346	-0.096516167	0.054557117	-0.095859596	-0.063182241	-0.134796502	0.016828123	-0.074310286	0.058831378	-0.289417225	-0.107241458	-0.227940823
P45985	MAP2K4	13	0.624591404	0.619123946	0.454558201	0.086958272	-0.029860943	-0.17095821	0.215110216	0.222699628	0.432583871	0.080436997	-0.035014104	-0.099881988	0.452258255	0.679431375	0.132290649	-1.029313032	-1.012795103	-0.873210594	-0.521836283	-0.783476084	-0.798599681	-0.784183592	-0.731885218	-0.127940243	-0.493693344	-0.594033903	-0.650026903	-0.699719429	-0.688117007	-0.711437304
P46013	MKI67	125	-0.852071551	-0.889141239	-0.850897293	0.695061159	0.774986416	0.770842454	-1.158655665	-1.305384409	-1.092672325	0.366733793	0.442520098	0.35311993	-0.78316216	-0.877776353	-1.024665757	0.081806828	0.096908603	0.099517864	0.447098593	0.588757891	0.517735482	-0.108800814	-0.182528371	-0.128438243	0.271695485	0.47494621	0.420283227	-0.524587849	-0.524887666	-0.427343316
P46019	PHKA2	4	0.512449621	0.869038363	0.873734903	0.604579386	0.862586741	0.622018892	-0.246704636	-0.342129027	0.005945402	0.337249925	0.409404503	0.430011787	0.054711979	-0.160747872	0.013724215	-1.140229043	-1.463458557	-1.304344487	-0.952577072	-1.241234277	-0.960286895	-0.527069922	-0.662871251	-0.310578476	-0.84115376	-0.952683027	-0.709004232	-0.676876221	-0.972211754	-1.036651549
P46020	PHKA1	5	-0.19795347	0.238907	0.264138133	-0.18931578	-0.198703389	0.066222908	-0.857087981	-0.506888287	-0.477947582	-0.37960413	-0.083472541	-0.091631967	0.870115373	0.701901017	0.999691554	-0.709454264	-0.84485511	-0.594354251	-0.088148696	-0.349449469	-0.525082287	-0.253976001	0.069165494	0.086877506	0.055338211	-0.527915718	-0.294483022	-0.650099252	-1.164714273	-1.142958556
P46060	RANGAP1	38	-0.012035255	0.05546883	-0.060201137	0.667872345	0.748519904	0.758319738	-0.083079539	0.054650664	0.010930331	0.384700217	0.423398475	0.469834976	0.731365109	0.551333441	0.796638504	-1.185402074	-0.954804306	-0.950380722	-1.157333612	-1.294350578	-1.092286257	-1.102224533	-1.086633297	-0.973362091	-1.136920281	-1.165338801	-1.098549775	-1.262989606	-1.264522928	-1.067815732
P46063	RECQL	34	-0.252288938	0.007435178	-0.067281885	3.74E-04	0.047658583	-0.048315662	-0.018177224	0.004750283	-0.015674284	-0.17972812	-0.112999968	-0.051854965	0.789352075	0.414227099	0.740623283	-0.149836479	-0.438490328	-0.369061573	-0.159045989	-0.353114391	-0.136535667	-0.299481085	-0.349134198	-0.467848586	-0.174206101	-0.250363354	-0.216822385	-0.249885648	-0.303613011	-0.258145597
